,id,family,genus,species,content
3312,76459,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
3313,7646,Iridaceae,Iris,Iris pseudacorus L.,Flower
3314,7647,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3315,76486,Geraniaceae,Geranium,Geranium nodosum L.,Flower
3316,76495,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3317,76515,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3318,7653,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
3319,76532,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3320,76574,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3321,76595,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3322,76597,Malvaceae,Malva,Malva sylvestris L.,Flower
3323,76617,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
3324,76620,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
3325,76652,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3326,76703,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3327,76707,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3328,7674,Geraniaceae,Geranium,Geranium nodosum L.,Flower
3329,76740,Violaceae,Viola,Viola arvensis Murray,Flower
3330,76777,Malvaceae,Malva,Malva sylvestris L.,Flower
3331,768,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3332,76805,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3333,76824,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3334,76869,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3335,76873,Fabaceae,Trifolium,Trifolium scabrum L.,Flower
3336,76881,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
3337,76903,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3338,76930,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
3339,76935,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3340,76952,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3341,76990,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3342,77002,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3343,77011,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
3344,77038,Iridaceae,Iris,Iris pseudacorus L.,Flower
3345,77054,Gentianaceae,Gentiana,Gentiana verna L.,Flower
3346,77205,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3347,77211,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3348,77234,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3349,77238,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
3350,77281,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3351,77314,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3352,77327,Gentianaceae,Gentiana,Gentiana burseri Lapeyr.,Flower
3353,77353,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3354,77369,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
3355,77404,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
3356,77416,Violaceae,Viola,Viola biflora L.,Flower
3357,77425,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
3358,77438,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
3359,77530,Rosaceae,Rosa,Rosa canina L.,Flower
3360,7763,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
3361,77665,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3362,77682,Campanulaceae,Campanula,Campanula latifolia L.,Flower
3363,7769,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3364,7772,Rosaceae,Rosa,Rosa agrestis Savi,Flower
3365,77767,Geraniaceae,Geranium,Geranium robertianum L.,Flower
3366,77768,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3367,77769,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
3368,77777,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
3369,77800,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3370,77802,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3371,77809,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3372,77826,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3373,77830,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3374,77857,Fabaceae,Trifolium,Trifolium repens L.,Flower
3375,77875,Violaceae,Viola,Viola alba Besser,Flower
3376,77922,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
3377,77924,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3378,7800,Geraniaceae,Geranium,Geranium molle L.,Flower
3379,78001,Rosaceae,Rosa,Rosa canina L.,Flower
3380,78005,Iridaceae,Iris,Iris foetidissima L.,Flower
3381,78011,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3382,78017,Geraniaceae,Geranium,Geranium robertianum L.,Flower
3383,78043,Malvaceae,Malva,Malva moschata L.,Flower
3384,78070,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3385,78126,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3386,78153,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3387,78241,Rosaceae,Rosa,Rosa pendulina L.,Flower
3388,78261,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
3389,78297,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
3390,78326,Geraniaceae,Geranium,Geranium molle L.,Flower
3391,78385,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3392,78391,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3393,78410,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
3394,78429,Campanulaceae,Campanula,Campanula medium L.,Flower
3395,78445,Rosaceae,Rosa,Rosa spinosissima L.,Flower
3396,7849,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3397,78507,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3398,78518,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
3399,78547,Iridaceae,Iris,Iris pseudacorus L.,Flower
3400,78556,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3401,78652,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
3402,78668,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3403,78677,Iridaceae,Iris,Iris pseudacorus L.,Flower
3404,78682,Fabaceae,Trifolium,Trifolium repens L.,Flower
3405,78708,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3406,78719,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3407,78723,Geraniaceae,Geranium,Geranium lucidum L.,Flower
3408,7873,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3409,78754,Rosaceae,Crataegus,Crataegus azarolus L.,Flower
3410,78763,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3411,78779,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3412,7878,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3413,78783,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3414,78806,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3415,78849,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
3416,78852,Geraniaceae,Geranium,Geranium lucidum L.,Flower
3417,78885,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
3418,78890,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
3419,78907,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3420,78950,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3421,78951,Rosaceae,Rosa,Rosa canina L.,Flower
3422,78958,Fabaceae,Trifolium,Trifolium campestre Schreb.,Flower
3423,78963,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3424,78987,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3425,79012,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
3426,79017,Gentianaceae,Gentiana,Gentiana cruciata L.,Flower
3427,79067,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3428,79159,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
3429,79163,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3430,79184,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3431,79192,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3432,79217,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3433,79225,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3434,79284,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3435,79288,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3436,793,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3437,79323,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3438,79332,Violaceae,Viola,Viola tricolor L.,Flower
3439,79342,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3440,79357,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3441,794,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
3442,79433,Rosaceae,Rosa,Rosa pendulina L.,Flower
3443,79513,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
3444,79524,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3445,7957,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
3446,79579,Geraniaceae,Geranium,Geranium dissectum L.,Flower
3447,79602,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
3448,79606,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3449,79608,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
3450,79623,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3451,79638,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3452,7964,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
3453,79654,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3454,79674,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
3455,79678,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3456,79693,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3457,79728,Iridaceae,Iris,Iris lutescens Lam.,Flower
3458,79735,Fabaceae,Trifolium,Trifolium campestre Schreb.,Flower
3459,79766,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
3460,79769,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
3461,79825,Violaceae,Viola,Viola riviniana Rchb.,Flower
3462,79829,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3463,79844,Geraniaceae,Geranium,Geranium columbinum L.,Flower
3464,79847,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3465,79865,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3466,79882,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
3467,79908,Gentianaceae,Gentiana,Gentiana alpina Vill.,Flower
3468,79915,Malvaceae,Malva,Malva sylvestris L.,Flower
3469,79936,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
3470,79976,Geraniaceae,Geranium,Geranium dissectum L.,Flower
3471,800,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
3472,80004,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3473,80021,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3474,80028,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3475,80029,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3476,80052,Rosaceae,Rosa,Rosa pendulina L.,Flower
3477,80071,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3478,801,Rosaceae,Rosa,Rosa canina L.,Flower
3479,80101,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
3480,80143,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3481,80166,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3482,80218,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3483,80220,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3484,80236,Campanulaceae,Campanula,Campanula medium L.,Flower
3485,80254,Malvaceae,Malva,Malva moschata L.,Flower
3486,80273,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3487,80287,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3488,80305,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3489,80321,Iridaceae,Iris,Iris lutescens Lam.,Flower
3490,80325,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3491,80326,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
3492,80346,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3493,80352,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
3494,80363,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3495,80372,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3496,80383,Fabaceae,Trifolium,Trifolium alpinum L.,Flower
3497,80421,Rosaceae,Rosa,Rosa agrestis Savi,Flower
3498,80422,Violaceae,Viola,Viola arvensis Murray,Flower
3499,80423,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3500,80464,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3501,80476,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3502,80484,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3503,80503,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3504,8056,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3505,80563,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3506,80568,Malvaceae,Malva,Malva sylvestris L.,Flower
3507,80587,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3508,80599,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
3509,80624,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3510,8063,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3511,80666,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3512,80685,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3513,80735,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
3514,80746,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
3515,80814,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3516,80824,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3517,8086,Asteraceae,Cirsium,Cirsium acaulon (L.) Scop.,Flower
3518,80860,Malvaceae,Malva,Malva sylvestris L.,Flower
3519,80912,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
3520,80922,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3521,80944,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3522,80995,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3523,81,Malvaceae,Malva,Malva sylvestris L.,Flower
3524,81036,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3525,81041,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3526,81092,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3527,81112,Malvaceae,Malva,Malva setigera Spenn.,Flower
3528,81116,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3529,81145,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3530,81150,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3531,8116,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
3532,81257,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3533,81258,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3534,81277,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
3535,81298,Campanulaceae,Campanula,Campanula patula L.,Flower
3536,81325,Malvaceae,Malva,Malva sylvestris L.,Flower
3537,81386,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3538,81400,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
3539,81419,Plantaginaceae,Veronica,Veronica anagallis-aquatica L.,Flower
3540,81420,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3541,81426,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3542,81438,Gentianaceae,Gentiana,Gentiana verna L.,Flower
3543,81446,Violaceae,Viola,Viola riviniana Rchb.,Flower
3544,81473,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3545,81480,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
3546,81626,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3547,8166,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
3548,81665,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3549,81675,Campanulaceae,Campanula,Campanula medium L.,Flower
3550,8169,Violaceae,Viola,Viola odorata L.,Flower
3551,81690,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3552,81708,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
3553,81719,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
3554,81723,Campanulaceae,Campanula,Campanula patula L.,Flower
3555,81726,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3556,81732,Fabaceae,Trifolium,Trifolium campestre Schreb.,Flower
3557,81735,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3558,81740,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
3559,81767,Campanulaceae,Campanula,Campanula patula L.,Flower
3560,81774,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3561,81790,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3562,81800,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3563,81805,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3564,8181,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3565,81810,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
3566,81815,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3567,81864,Violaceae,Viola,Viola alba Besser,Flower
3568,81867,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
3569,81872,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
3570,81873,Plantaginaceae,Veronica,Veronica beccabunga L.,Flower
3571,81878,Geraniaceae,Geranium,Geranium pusillum L.,Flower
3572,81907,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
3573,81908,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3574,8192,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
3575,81950,Campanulaceae,Campanula,Campanula patula L.,Flower
3576,82008,Geraniaceae,Geranium,Geranium molle L.,Flower
3577,82025,Iridaceae,Iris,Iris lutescens Lam.,Flower
3578,82026,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
3579,82044,Violaceae,Viola,Viola riviniana Rchb.,Flower
3580,82063,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3581,82078,Iridaceae,Iris,Iris foetidissima L.,Flower
3582,82081,Violaceae,Viola,Viola alba Besser,Flower
3583,82107,Geraniaceae,Geranium,Geranium molle L.,Flower
3584,82160,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3585,82179,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
3586,82205,Rosaceae,Crataegus,Crataegus azarolus L.,Flower
3587,82227,Plantaginaceae,Veronica,Veronica hederifolia L.,Flower
3588,82259,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3589,82277,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3590,82310,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3591,82327,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
3592,82328,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
3593,82335,Malvaceae,Malva,Malva neglecta Wallr.,Flower
3594,82340,Campanulaceae,Campanula,Campanula medium L.,Flower
3595,82345,Malvaceae,Malva,Malva sylvestris L.,Flower
3596,82403,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3597,82414,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3598,82452,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3599,82456,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3600,82460,Violaceae,Viola,Viola tricolor L.,Flower
3601,82501,Violaceae,Viola,Viola cornuta L.,Flower
3602,8251,Plantaginaceae,Veronica,Veronica hederifolia L.,Flower
3603,82511,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3604,82630,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3605,82681,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3606,82757,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
3607,82841,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3608,82854,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3609,82863,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3610,82866,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3611,82879,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3612,82881,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3613,82884,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3614,82905,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3615,82929,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3616,82940,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3617,82942,Malvaceae,Malva,Malva sylvestris L.,Flower
3618,83037,Gentianaceae,Gentiana,Gentiana burseri Lapeyr.,Flower
3619,83044,Gentianaceae,Gentiana,Gentiana cruciata L.,Flower
3620,83072,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3621,83076,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
3622,83102,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3623,83118,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3624,83122,Malvaceae,Malva,Malva sylvestris L.,Flower
3625,83130,Rosaceae,Rosa,Rosa pendulina L.,Flower
3626,83139,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3627,83154,Malvaceae,Malva,Malva sylvestris L.,Flower
3628,832,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3629,83203,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3630,83238,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3631,83275,Campanulaceae,Campanula,Campanula medium L.,Flower
3632,83276,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
3633,8328,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3634,8329,Violaceae,Viola,Viola cornuta L.,Flower
3635,83291,Violaceae,Viola,Viola tricolor L.,Flower
3636,83305,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
3637,83373,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3638,83407,Geraniaceae,Geranium,Geranium dissectum L.,Flower
3639,83409,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
3640,83437,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
3641,83462,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3642,83468,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
3643,83473,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3644,83483,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3645,83512,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3646,83548,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
3647,83551,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3648,83558,Malvaceae,Malva,Malva sylvestris L.,Flower
3649,8357,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3650,83586,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3651,83600,Malvaceae,Malva,Malva sylvestris L.,Flower
3652,8368,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3653,83692,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3654,83726,Rosaceae,Rosa,Rosa pendulina L.,Flower
3655,83733,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3656,83747,Geraniaceae,Geranium,Geranium molle L.,Flower
3657,83799,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3658,83800,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
3659,83817,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3660,83818,Gentianaceae,Gentiana,Gentiana cruciata L.,Flower
3661,83832,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3662,83844,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
3663,83866,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3664,83879,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
3665,83884,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
3666,83888,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
3667,8389,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3668,83893,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3669,83996,Asteraceae,Cirsium,Cirsium acaulon (L.) Scop.,Flower
3670,84007,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3671,84026,Iridaceae,Iris,Iris lutescens Lam.,Flower
3672,84062,Fabaceae,Trifolium,Trifolium repens L.,Flower
3673,84066,Fabaceae,Trifolium,Trifolium alpinum L.,Flower
3674,84082,Plantaginaceae,Veronica,Veronica beccabunga L.,Flower
3675,84083,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3676,84086,Geraniaceae,Geranium,Geranium molle L.,Flower
3677,84140,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3678,84144,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3679,84146,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3680,84200,Rosaceae,Rosa,Rosa pendulina L.,Flower
3681,84238,Geraniaceae,Geranium,Geranium molle L.,Flower
3682,84286,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3683,84349,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
3684,84374,Violaceae,Viola,Viola odorata L.,Flower
3685,84385,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
3686,84389,Plantaginaceae,Veronica,Veronica anagallis-aquatica L.,Flower
3687,84412,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3688,84419,Rosaceae,Rosa,Rosa pendulina L.,Flower
3689,84447,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
3690,84476,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3691,84486,Geraniaceae,Geranium,Geranium nodosum L.,Flower
3692,84534,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
