,id,family,genus,species,content,filename,image_height,image_width
4482,75010,Geraniaceae,Geranium,Geranium columbinum L.,Branch,75010.jpg,800,533
4483,75016,Iridaceae,Iris,Iris foetidissima L.,Flower,75016.jpg,587,800
4484,75023,Orchidaceae,Ophrys,Ophrys apifera Huds.,Branch,75023.jpg,800,600
4485,75024,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Entire,75024.jpg,800,600
4486,7504,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Entire,7504.jpg,600,800
4487,75048,Geraniaceae,Geranium,Geranium sylvaticum L.,Entire,75048.jpg,800,600
4488,75059,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,75059.jpg,800,800
4489,75060,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,75060.jpg,532,800
4490,75069,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,75069.jpg,530,800
4491,75084,Geraniaceae,Geranium,Geranium robertianum L.,Fruit,75084.jpg,767,800
4492,75144,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,75144.jpg,751,800
4493,75146,Geraniaceae,Geranium,Geranium lucidum L.,Entire,75146.jpg,732,800
4494,75152,Rosaceae,Rosa,Rosa canina L.,Fruit,75152.jpg,600,800
4495,75158,Orchidaceae,Ophrys,Ophrys speculum Link,Flower,75158.jpg,703,800
4496,75174,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,75174.jpg,600,800
4497,75181,Geraniaceae,Geranium,Geranium phaeum L.,Flower,75181.jpg,800,800
4498,75187,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,75187.jpg,600,800
4499,7519,Geraniaceae,Geranium,Geranium rotundifolium L.,LeafScan,7519.jpg,800,556
4500,75197,Hydrangeaceae,Hydrangea,Hydrangea macrophylla (Thunb.) Ser.,Flower,75197.jpg,800,449
4501,75205,Geraniaceae,Geranium,Geranium molle L.,Flower,75205.jpg,533,800
4502,75212,Iridaceae,Iris,Iris lutescens Lam.,Flower,75212.jpg,553,800
4503,75216,Campanulaceae,Campanula,Campanula trachelium L.,Flower,75216.jpg,800,800
4504,75232,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,75232.jpg,529,800
4505,75233,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,75233.jpg,600,800
4506,75276,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,75276.jpg,579,800
4507,75291,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Entire,75291.jpg,601,800
4508,75294,Geraniaceae,Geranium,Geranium robertianum L.,Entire,75294.jpg,600,800
4509,75326,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,75326.jpg,600,800
4510,75329,Campanulaceae,Campanula,Campanula trachelium L.,Flower,75329.jpg,800,600
4511,75334,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Leaf,75334.jpg,533,800
4512,75339,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,75339.jpg,751,800
4513,75360,Geraniaceae,Geranium,Geranium pratense L.,Flower,75360.jpg,800,535
4514,75373,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Entire,75373.jpg,800,600
4515,75379,Campanulaceae,Campanula,Campanula trachelium L.,Entire,75379.jpg,800,600
4516,75417,Hydrangeaceae,Hydrangea,Hydrangea macrophylla (Thunb.) Ser.,Flower,75417.jpg,600,800
4517,75429,Iridaceae,Iris,Iris pseudacorus L.,Flower,75429.jpg,600,800
4518,7543,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Entire,7543.jpg,800,600
4519,75447,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Entire,75447.jpg,600,800
4520,75461,Iridaceae,Iris,Iris lutescens Lam.,Flower,75461.jpg,600,800
4521,75528,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,75528.jpg,800,699
4522,75557,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,75557.jpg,600,800
4523,75583,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,75583.jpg,800,600
4524,75596,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,75596.jpg,800,600
4525,75598,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,75598.jpg,450,800
4526,75642,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,75642.jpg,532,800
4527,75645,Geraniaceae,Geranium,Geranium dissectum L.,Entire,75645.jpg,533,800
4528,75650,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Leaf,75650.jpg,600,800
4529,75710,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,75710.jpg,600,800
4530,75749,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,75749.jpg,800,533
4531,75750,Iridaceae,Iris,Iris lutescens Lam.,Flower,75750.jpg,600,800
4532,75758,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,75758.jpg,800,771
4533,75804,Campanulaceae,Campanula,Campanula latifolia L.,Entire,75804.jpg,800,493
4534,75826,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,75826.jpg,600,800
4535,75828,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,75828.jpg,533,800
4536,7583,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,7583.jpg,800,683
4537,75833,Geraniaceae,Geranium,Geranium phaeum L.,Flower,75833.jpg,535,800
4538,75843,Rosaceae,Rosa,Rosa pendulina L.,Entire,75843.jpg,600,800
4539,75877,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Branch,75877.jpg,536,800
4540,75893,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,75893.jpg,800,600
4541,7591,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,7591.jpg,800,464
4542,75928,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,75928.jpg,800,600
4543,75934,Rosaceae,Crataegus,Crataegus azarolus L.,Stem,75934.jpg,800,533
4544,75950,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,75950.jpg,600,800
4545,75991,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,75991.jpg,800,535
4546,75994,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Entire,75994.jpg,800,651
4547,76011,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,76011.jpg,600,800
4548,76015,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,76015.jpg,600,800
4549,76055,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Leaf,76055.jpg,601,800
4550,76080,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Leaf,76080.jpg,533,800
4551,76102,Geraniaceae,Geranium,Geranium molle L.,Flower,76102.jpg,533,800
4552,76122,Geraniaceae,Geranium,Geranium rotundifolium L.,LeafScan,76122.jpg,800,500
4553,76129,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,LeafScan,76129.jpg,800,600
4554,76154,Rosaceae,Rosa,Rosa canina L.,Branch,76154.jpg,600,800
4555,76156,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,76156.jpg,530,800
4556,76177,Rosaceae,Crataegus,Crataegus azarolus L.,LeafScan,76177.jpg,800,549
4557,7618,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Fruit,7618.jpg,800,800
4558,76228,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,76228.jpg,800,800
4559,76230,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,76230.jpg,711,800
4560,76233,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,76233.jpg,800,594
4561,76239,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,76239.jpg,600,800
4562,76252,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,76252.jpg,530,800
4563,76253,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,76253.jpg,800,572
4564,763,Geraniaceae,Geranium,Geranium molle L.,Branch,763.jpg,533,800
4565,76302,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,76302.jpg,600,800
4566,76314,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,76314.jpg,800,800
4567,7632,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,7632.jpg,800,531
4568,76321,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,76321.jpg,800,532
4569,76325,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,76325.jpg,600,800
4570,76331,Campanulaceae,Campanula,Campanula trachelium L.,Leaf,76331.jpg,800,533
4571,76344,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,76344.jpg,530,800
4572,76374,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,76374.jpg,800,600
4573,76457,Campanulaceae,Campanula,Campanula latifolia L.,Flower,76457.jpg,600,800
4574,76458,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,76458.jpg,800,690
4575,76459,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,76459.jpg,600,800
4576,7646,Iridaceae,Iris,Iris pseudacorus L.,Flower,7646.jpg,600,800
4577,76484,Geraniaceae,Geranium,Geranium columbinum L.,Leaf,76484.jpg,600,800
4578,76486,Geraniaceae,Geranium,Geranium nodosum L.,Flower,76486.jpg,533,800
4579,76495,Geraniaceae,Geranium,Geranium phaeum L.,Flower,76495.jpg,800,531
4580,76506,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,76506.jpg,800,600
4581,76538,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,76538.jpg,800,546
4582,76555,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,76555.jpg,532,800
4583,76574,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,76574.jpg,800,664
4584,766,Rosaceae,Rosa,Rosa spinosissima L.,Stem,766.jpg,800,800
4585,76612,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,76612.jpg,800,533
4586,76617,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,76617.jpg,800,536
4587,76628,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,76628.jpg,800,531
4588,76635,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Entire,76635.jpg,800,606
4589,76652,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,76652.jpg,600,800
4590,76703,Campanulaceae,Campanula,Campanula glomerata L.,Flower,76703.jpg,800,600
4591,76707,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,76707.jpg,532,800
4592,76716,Rosaceae,Crataegus,Crataegus azarolus L.,Entire,76716.jpg,800,797
4593,76717,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Stem,76717.jpg,800,600
4594,7674,Geraniaceae,Geranium,Geranium nodosum L.,Flower,7674.jpg,705,800
4595,76799,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet,Flower,76799.jpg,532,800
4596,768,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,768.jpg,600,800
4597,76802,Iridaceae,Iris,Iris foetidissima L.,Entire,76802.jpg,600,800
4598,76834,Rosaceae,Rosa,Rosa canina L.,LeafScan,76834.jpg,600,800
4599,76835,Oleaceae,Jasminum,Jasminum fruticans L.,Leaf,76835.jpg,800,786
4600,76850,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Leaf,76850.jpg,533,800
4601,76863,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,76863.jpg,533,800
4602,7691,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,7691.jpg,600,800
4603,76935,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,76935.jpg,800,541
4604,7699,Scrophulariaceae,Verbascum,Verbascum blattaria L.,LeafScan,7699.jpg,800,456
4605,77011,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,77011.jpg,800,800
4606,77019,Rosaceae,Rosa,Rosa canina L.,Branch,77019.jpg,600,800
4607,77038,Iridaceae,Iris,Iris pseudacorus L.,Flower,77038.jpg,600,800
4608,77039,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,77039.jpg,800,678
4609,77056,Orchidaceae,Ophrys,Ophrys apifera Huds.,Fruit,77056.jpg,800,600
4610,77063,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,77063.jpg,538,800
4611,77065,Iridaceae,Iris,Iris pseudacorus L.,Entire,77065.jpg,601,800
4612,77109,Rosaceae,Crataegus,Crataegus azarolus L.,Branch,77109.jpg,533,800
4613,7713,Liliaceae,Tulipa,Tulipa sylvestris L.,Fruit,7713.jpg,800,580
4614,77139,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,77139.jpg,533,800
4615,77205,Geraniaceae,Geranium,Geranium phaeum L.,Flower,77205.jpg,531,800
4616,77211,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,77211.jpg,800,600
4617,77235,Campanulaceae,Campanula,Campanula trachelium L.,Entire,77235.jpg,600,800
4618,77238,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,77238.jpg,800,344
4619,77277,Iridaceae,Iris,Iris lutescens Lam.,Entire,77277.jpg,800,600
4620,77281,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,77281.jpg,533,800
4621,77304,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Fruit,77304.jpg,532,800
4622,77306,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Branch,77306.jpg,800,533
4623,77343,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,77343.jpg,532,800
4624,77352,Geraniaceae,Geranium,Geranium robertianum L.,Branch,77352.jpg,600,800
4625,77353,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,77353.jpg,600,800
4626,77364,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,77364.jpg,800,533
4627,77369,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,77369.jpg,800,800
4628,7738,Geraniaceae,Geranium,Geranium robertianum L.,Entire,7738.jpg,800,800
4629,77425,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,77425.jpg,609,800
4630,77438,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,77438.jpg,800,413
4631,77447,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,77447.jpg,450,800
4632,77485,Rosaceae,Crataegus,Crataegus azarolus L.,Leaf,77485.jpg,800,600
4633,77507,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Entire,77507.jpg,800,535
4634,7751,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,LeafScan,7751.jpg,800,384
4635,77530,Rosaceae,Rosa,Rosa canina L.,Flower,77530.jpg,533,800
4636,77587,Campanulaceae,Campanula,Campanula glomerata L.,Entire,77587.jpg,800,535
4637,77624,Geraniaceae,Geranium,Geranium molle L.,Entire,77624.jpg,600,800
4638,77629,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,77629.jpg,533,800
4639,77630,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,77630.jpg,599,800
4640,77682,Campanulaceae,Campanula,Campanula latifolia L.,Flower,77682.jpg,585,800
4641,7769,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,7769.jpg,800,600
4642,77708,Iridaceae,Iris,Iris lutescens Lam.,Fruit,77708.jpg,800,621
4643,7772,Rosaceae,Rosa,Rosa agrestis Savi,Flower,7772.jpg,750,800
4644,7776,Geraniaceae,Geranium,Geranium nodosum L.,Entire,7776.jpg,800,600
4645,77767,Geraniaceae,Geranium,Geranium robertianum L.,Flower,77767.jpg,600,800
4646,77768,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,77768.jpg,800,535
4647,77777,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,77777.jpg,600,800
4648,77800,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,77800.jpg,600,800
4649,77810,Geraniaceae,Geranium,Geranium dissectum L.,Leaf,77810.jpg,533,800
4650,77826,Geraniaceae,Geranium,Geranium phaeum L.,Flower,77826.jpg,800,747
4651,77830,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,77830.jpg,600,800
4652,77911,Geraniaceae,Geranium,Geranium rotundifolium L.,LeafScan,77911.jpg,800,703
4653,77924,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,77924.jpg,600,800
4654,77947,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Leaf,77947.jpg,533,800
4655,77991,Geraniaceae,Geranium,Geranium sanguineum L.,Entire,77991.jpg,530,800
4656,7800,Geraniaceae,Geranium,Geranium molle L.,Flower,7800.jpg,600,800
4657,78001,Rosaceae,Rosa,Rosa canina L.,Flower,78001.jpg,600,800
4658,78005,Iridaceae,Iris,Iris foetidissima L.,Flower,78005.jpg,800,535
4659,78007,Geraniaceae,Geranium,Geranium robertianum L.,Fruit,78007.jpg,751,800
4660,78017,Geraniaceae,Geranium,Geranium robertianum L.,Flower,78017.jpg,751,800
4661,78057,Rosaceae,Rosa,Rosa spinosissima L.,Leaf,78057.jpg,600,800
4662,78069,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,78069.jpg,530,800
4663,78106,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Fruit,78106.jpg,744,800
4664,78107,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,78107.jpg,450,800
4665,78126,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,78126.jpg,532,800
4666,78147,Iridaceae,Iris,Iris lutescens Lam.,Entire,78147.jpg,600,800
4667,78153,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,78153.jpg,800,695
4668,78171,Geraniaceae,Geranium,Geranium phaeum L.,Leaf,78171.jpg,575,800
4669,78207,Iridaceae,Iris,Iris lutescens Lam.,Entire,78207.jpg,600,800
4670,78222,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,78222.jpg,800,600
4671,78241,Rosaceae,Rosa,Rosa pendulina L.,Flower,78241.jpg,600,800
4672,78261,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,78261.jpg,800,533
4673,78315,Rosaceae,Rosa,Rosa canina L.,Branch,78315.jpg,534,800
4674,78326,Geraniaceae,Geranium,Geranium molle L.,Flower,78326.jpg,533,800
4675,78345,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,78345.jpg,600,800
4676,78348,Rosaceae,Crataegus,Crataegus azarolus L.,Leaf,78348.jpg,800,600
4677,78365,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,78365.jpg,533,800
4678,78384,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Leaf,78384.jpg,532,800
4679,78385,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,78385.jpg,600,800
4680,78391,Campanulaceae,Campanula,Campanula glomerata L.,Flower,78391.jpg,800,600
4681,78397,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Entire,78397.jpg,800,600
4682,78408,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Leaf,78408.jpg,800,600
4683,78425,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Entire,78425.jpg,800,532
4684,78429,Campanulaceae,Campanula,Campanula medium L.,Flower,78429.jpg,800,600
4685,78445,Rosaceae,Rosa,Rosa spinosissima L.,Flower,78445.jpg,800,600
4686,78453,Scrophulariaceae,Verbascum,Verbascum blattaria L.,LeafScan,78453.jpg,800,328
4687,78501,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,78501.jpg,800,600
4688,78505,Campanulaceae,Campanula,Campanula rhomboidalis L.,Entire,78505.jpg,800,582
4689,78507,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,78507.jpg,784,800
4690,78518,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,78518.jpg,600,800
4691,78547,Iridaceae,Iris,Iris pseudacorus L.,Flower,78547.jpg,536,800
4692,78551,Geraniaceae,Geranium,Geranium molle L.,LeafScan,78551.jpg,800,568
4693,78556,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,78556.jpg,800,600
4694,78603,Oleaceae,Jasminum,Jasminum fruticans L.,Fruit,78603.jpg,535,800
4695,78629,Geraniaceae,Geranium,Geranium rotundifolium L.,Leaf,78629.jpg,751,800
4696,78632,Geraniaceae,Geranium,Geranium rotundifolium L.,LeafScan,78632.jpg,800,431
4697,78651,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,78651.jpg,533,800
4698,78652,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,78652.jpg,746,800
4699,78668,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,78668.jpg,600,800
4700,78677,Iridaceae,Iris,Iris pseudacorus L.,Flower,78677.jpg,600,800
4701,78703,Geraniaceae,Geranium,Geranium rotundifolium L.,Branch,78703.jpg,531,800
4702,78719,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,78719.jpg,800,593
4703,78723,Geraniaceae,Geranium,Geranium lucidum L.,Flower,78723.jpg,601,800
4704,7873,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,7873.jpg,800,600
4705,78732,Rosaceae,Crataegus,Crataegus azarolus L.,LeafScan,78732.jpg,800,545
4706,78754,Rosaceae,Crataegus,Crataegus azarolus L.,Flower,78754.jpg,800,600
4707,78761,Geraniaceae,Geranium,Geranium nodosum L.,Fruit,78761.jpg,637,800
4708,78763,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,78763.jpg,530,800
4709,78779,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,78779.jpg,800,533
4710,78782,Geraniaceae,Geranium,Geranium columbinum L.,Fruit,78782.jpg,578,800
4711,78796,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,78796.jpg,800,533
4712,78806,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,78806.jpg,800,662
4713,78835,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,78835.jpg,800,600
4714,78849,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,78849.jpg,800,800
4715,78852,Geraniaceae,Geranium,Geranium lucidum L.,Flower,78852.jpg,601,800
4716,78890,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,78890.jpg,678,800
4717,78895,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Leaf,78895.jpg,600,800
4718,78950,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,78950.jpg,600,800
4719,78951,Rosaceae,Rosa,Rosa canina L.,Flower,78951.jpg,533,800
4720,78963,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,78963.jpg,800,668
4721,78974,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,78974.jpg,800,531
4722,78987,Campanulaceae,Campanula,Campanula trachelium L.,Flower,78987.jpg,600,800
4723,79010,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,79010.jpg,600,800
4724,79039,Oleaceae,Jasminum,Jasminum fruticans L.,Fruit,79039.jpg,415,800
4725,79050,Campanulaceae,Campanula,Campanula glomerata L.,Entire,79050.jpg,532,800
4726,79067,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,79067.jpg,533,800
4727,79122,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,79122.jpg,587,800
4728,79163,Campanulaceae,Campanula,Campanula glomerata L.,Flower,79163.jpg,800,800
4729,79167,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Entire,79167.jpg,533,800
4730,79192,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,79192.jpg,533,800
4731,79225,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,79225.jpg,600,800
4732,79248,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Fruit,79248.jpg,533,800
4733,79257,Orchidaceae,Ophrys,Ophrys apifera Huds.,Entire,79257.jpg,800,600
4734,79284,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,79284.jpg,600,800
4735,7929,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,7929.jpg,662,800
4736,79300,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,79300.jpg,600,800
4737,79301,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Branch,79301.jpg,600,800
4738,79308,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,79308.jpg,800,792
4739,79320,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,79320.jpg,600,800
4740,79339,Geraniaceae,Geranium,Geranium robertianum L.,Entire,79339.jpg,800,600
4741,79357,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,79357.jpg,600,800
4742,79359,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Branch,79359.jpg,600,800
4743,794,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,794.jpg,800,600
4744,79419,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Stem,79419.jpg,800,600
4745,79433,Rosaceae,Rosa,Rosa pendulina L.,Flower,79433.jpg,500,800
4746,79473,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Entire,79473.jpg,800,600
4747,79513,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,79513.jpg,800,670
4748,79524,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,79524.jpg,751,800
4749,79526,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Leaf,79526.jpg,601,800
4750,79546,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,79546.jpg,800,600
4751,79578,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,79578.jpg,800,600
4752,79579,Geraniaceae,Geranium,Geranium dissectum L.,Flower,79579.jpg,599,800
4753,79586,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Stem,79586.jpg,530,800
4754,79593,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Branch,79593.jpg,800,800
4755,79595,Campanulaceae,Campanula,Campanula persicifolia L.,Entire,79595.jpg,533,800
4756,79598,Geraniaceae,Geranium,Geranium columbinum L.,Leaf,79598.jpg,530,800
4757,79602,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,79602.jpg,800,800
4758,79606,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,79606.jpg,600,800
4759,79611,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Entire,79611.jpg,800,600
4760,79614,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,79614.jpg,800,600
4761,7964,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,7964.jpg,600,800
4762,79674,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower,79674.jpg,600,800
4763,79678,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,79678.jpg,800,783
4764,79704,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Leaf,79704.jpg,800,560
4765,79728,Iridaceae,Iris,Iris lutescens Lam.,Flower,79728.jpg,800,547
4766,79829,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,79829.jpg,751,800
4767,7983,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Entire,7983.jpg,600,800
4768,79844,Geraniaceae,Geranium,Geranium columbinum L.,Flower,79844.jpg,800,749
4769,79847,Campanulaceae,Campanula,Campanula trachelium L.,Flower,79847.jpg,600,800
